2640;0;0;0;1;
2890;0;1;0;0;
3140;1;0;0;0;
3328;0;0;0;1;
3453;0;0;1;0;
3672;0;1;0;0;
3843;1;0;0;0;
3937;0;0;0;1;
4047;1;0;0;0;
4109;0;0;1;0;
4203;0;0;0;1;
4359;0;1;0;0;
4453;0;0;0;1;
4765;0;0;0;1;
4875;0;0;1;0;
5187;0;1;0;0;
5484;0;1;0;0;
5609;1;0;0;0;
5703;0;0;0;1;
5937;0;0;0;1;
6109;0;0;0;1;
6265;0;0;0;1;
6422;0;0;0;1;
6515;1;0;0;0;
6765;1;0;0;0;
6953;0;1;0;0;
7109;0;1;0;0;
7406;0;0;0;1;
7593;0;0;0;1;
7750;1;0;0;0;
7922;0;0;0;1;
8218;0;0;1;0;
8375;1;0;0;0;
8515;0;1;0;0;
8640;0;0;0;1;
8875;1;0;0;0;
9062;0;0;0;1;
9297;0;0;1;0;
9531;0;1;0;0;
9687;1;0;0;0;
9781;0;0;0;1;
10062;0;0;1;0;
10297;0;1;0;0;
10515;1;0;0;0;
10765;0;0;0;1;
11000;0;0;1;0;
11218;0;1;0;0;
11422;1;0;0;0;
11609;0;0;0;1;
11812;0;0;1;0;
12031;0;1;0;0;
12312;0;0;0;1;
13062;0;0;1;1;
13922;1;0;0;0;
13937;0;0;1;0;
14297;0;1;0;0;
14656;0;0;0;1;
14672;0;1;0;0;
15000;1;0;0;0;
15359;0;1;0;0;
15812;0;0;0;1;
15828;0;0;1;0;
15937;0;0;1;0;
16187;0;0;0;1;
16218;0;0;1;0;
16625;0;0;0;1;
16640;0;0;1;0;
17000;1;1;0;0;
17422;0;0;1;0;
17437;0;0;0;1;
17843;0;1;0;0;
18250;1;0;0;0;
18625;1;0;0;0;
18656;0;0;1;0;
19031;0;1;0;0;
19062;0;0;0;1;
19437;1;0;0;0;
19484;0;0;1;1;
19515;0;1;0;0;
19906;1;1;0;1;
20422;1;0;0;0;
20453;0;1;0;0;
20781;1;0;0;0;
21172;0;0;0;1;
21500;0;1;0;0;
21875;1;0;0;0;
22203;0;0;0;1;
22593;0;0;1;0;
22890;0;1;0;0;
23125;1;0;0;0;
23297;0;0;0;1;
23453;0;0;1;0;
23672;0;1;0;0;
23812;1;0;0;0;
23906;0;0;0;1;
24078;0;0;1;0;
24297;0;1;0;0;
24468;0;0;0;1;
24687;0;0;0;1;
24875;0;0;0;1;
25031;0;0;0;1;
25203;0;0;0;1;
25265;0;0;1;0;
25437;0;0;1;0;
25640;0;0;1;0;
25797;0;1;0;0;
25968;0;1;0;0;
26140;0;1;0;0;
26328;0;1;0;0;
26515;0;1;0;0;
26687;0;1;0;0;
26859;0;1;0;0;
27015;1;0;0;0;
27187;1;0;0;0;
27343;1;0;0;0;
27515;1;0;0;0;
27703;1;0;0;0;
27859;1;0;0;0;
28047;1;0;0;0;
28140;0;0;0;1;
28312;0;0;0;1;
28484;0;0;0;1;
28640;0;0;0;1;
28781;0;0;1;0;
28937;0;0;1;0;
29109;0;0;1;0;
29281;0;0;1;0;
29484;0;0;1;0;
29656;0;1;0;0;
29828;0;1;0;0;
29984;1;0;0;0;
30140;1;0;0;0;
30328;1;0;0;0;
30515;1;0;0;0;
30672;1;0;0;0;
30890;0;0;0;1;
31062;0;0;0;1;
31250;0;0;0;1;
31422;0;0;0;1;
31578;0;0;0;1;
31734;0;0;0;1;
31890;0;0;0;1;
32062;0;0;1;0;
32203;0;0;1;0;
32406;0;0;1;0;
32531;0;0;1;0;
32687;0;0;1;0;
32875;0;0;1;0;
33031;0;0;1;0;
33218;0;1;0;0;
33343;0;1;0;0;
33359;0;0;1;0;
33500;0;1;0;0;
33687;0;1;0;0;
33859;0;1;0;0;
34015;1;0;0;0;
34140;1;0;0;0;
34312;1;0;0;0;
34484;1;0;0;0;
34656;1;0;0;0;
34843;1;0;0;0;
34859;0;0;0;1;
35000;0;0;0;1;
35172;0;0;0;1;
35328;0;0;0;1;
35515;0;0;1;0;
35656;0;0;1;0;
35828;0;1;0;0;
36000;0;1;0;0;
36203;0;1;0;0;
36343;0;0;0;1;
36531;0;0;0;1;
36656;1;0;0;0;
36812;0;0;0;1;
36890;1;0;0;0;
37015;0;0;0;1;
37125;1;0;0;0;
37265;0;0;0;1;
37422;1;0;0;0;
37547;0;0;0;1;
37703;1;0;0;0;
37797;0;0;0;1;
37922;1;0;0;0;
38047;0;0;0;1;
38172;1;0;0;0;
38343;0;0;0;1;
38500;1;0;0;0;
38640;0;0;0;1;
38781;1;0;0;0;
38890;0;0;0;1;
38984;0;0;1;0;
39187;0;0;0;1;
39234;0;0;1;0;
39390;0;0;0;1;
39500;0;0;1;0;
39593;0;0;0;1;
39718;0;0;1;0;
39812;0;0;0;1;
39953;0;0;1;0;
40047;0;0;0;1;
40172;0;0;1;0;
40265;0;0;0;1;
40343;0;0;1;0;
40453;0;0;0;1;
40547;1;0;0;0;
40625;0;1;0;0;
40828;0;1;0;0;
40937;1;0;0;1;
41047;1;0;0;0;
41172;0;1;0;0;
41281;1;0;0;0;
41406;0;1;0;0;
41453;1;0;0;0;
41656;0;1;0;0;
41812;1;0;0;0;
41906;0;1;0;0;
41984;0;0;0;1;
42078;0;0;0;1;
42172;0;0;1;0;
42390;0;1;0;0;
42515;1;0;0;0;
42625;0;0;0;1;
