2859;0;0;0;1;
3343;1;0;0;0;
4578;0;0;1;0;
5078;0;1;0;0;
6359;1;0;0;0;
7390;0;0;0;1;
8297;0;0;1;0;
9078;0;1;0;0;
9765;1;0;0;0;
10547;0;0;0;1;
11047;0;0;1;0;
11859;0;1;0;0;
12593;1;0;0;0;
13562;0;0;0;1;
14406;0;0;1;0;
15328;0;1;0;0;
16609;1;0;0;0;
17406;0;0;0;1;
17859;0;0;1;0;
18640;0;1;0;0;
19875;0;1;0;0;
20765;0;1;0;0;
21656;1;0;0;0;
22125;0;0;0;1;
22593;0;0;1;0;
23015;0;1;0;0;
23500;1;0;0;0;
23984;0;0;0;1;
25125;0;0;0;1;
25968;0;0;1;0;
26656;0;1;0;0;
27218;1;0;0;0;
28047;0;0;0;1;
28703;0;0;1;0;
29734;0;1;0;0;
30281;1;0;0;0;
30812;0;1;0;0;
31312;0;0;1;0;
31984;0;0;0;1;
32500;0;0;0;1;
33125;0;0;1;0;
34078;0;1;0;0;
34843;1;0;0;0;
35828;1;0;0;0;
36453;0;1;0;0;
37453;0;0;1;0;
38265;0;0;0;1;
39140;0;0;1;0;
39922;0;1;0;0;
40734;1;0;0;0;
41547;0;0;0;1;
42328;0;0;1;0;
43093;1;0;0;0;
44000;0;1;0;0;
44781;0;0;1;0;
45687;0;0;0;1;
46593;1;0;0;0;
47375;0;0;0;1;
48312;1;0;0;0;
49218;0;0;0;1;
49953;1;0;0;0;
50578;0;0;0;1;
51031;0;0;1;0;
51593;0;1;0;0;
52468;1;0;0;0;
53047;0;0;0;1;
53640;0;0;1;0;
54390;0;1;0;0;
55187;1;0;0;0;
56078;0;0;0;1;
56890;0;0;1;0;
57640;0;1;0;0;
58312;1;0;0;0;
58906;0;0;0;1;
59703;0;0;1;0;
60172;0;1;0;0;
60609;1;0;0;0;
61125;0;0;0;1;
61640;0;0;1;0;
62265;0;1;0;0;
62812;1;0;0;0;
63453;0;0;0;1;
64062;0;0;1;0;
64875;1;0;0;0;
65468;0;0;0;1;
66125;1;0;0;0;
66640;0;0;0;1;
67062;0;0;1;0;
67547;0;0;0;1;
68015;0;0;1;0;
68937;0;0;0;1;
69734;0;1;0;0;
70547;1;0;0;0;
71078;0;0;0;1;
71781;0;0;1;0;
72515;0;1;0;0;
73172;1;0;0;0;
74281;0;0;0;1;
75140;0;0;1;0;
75953;0;1;0;0;
76859;1;0;0;0;
77750;1;0;0;0;
78609;0;0;0;1;
79312;0;0;1;0;
80328;0;1;0;0;
81109;1;0;0;0;
81734;0;1;0;0;
82515;1;0;0;0;
83250;0;1;0;0;
84156;1;0;0;0;
84812;0;0;0;1;
85468;0;0;1;0;
86297;0;1;0;0;
87156;1;0;0;0;
88062;0;0;0;1;
88953;0;0;1;0;
89812;0;1;0;0;
90656;1;0;0;0;
91484;0;0;1;0;
92422;0;0;0;1;
93125;0;1;0;0;
94078;1;0;0;0;
94937;0;1;0;0;
95718;0;0;0;1;
96453;0;0;1;0;
97234;1;0;0;0;
97968;1;0;0;0;
98750;0;1;0;0;
99500;0;0;0;1;
100047;0;0;1;0;
100890;0;1;0;0;
101781;1;0;0;0;
102656;0;0;0;1;
103359;0;0;1;0;
103984;0;1;0;0;
104828;1;0;0;0;
105562;0;0;0;1;
106328;0;0;1;0;
106937;0;1;0;0;
107875;1;0;0;0;
108750;1;0;0;0;
109468;0;0;0;1;
110281;0;0;1;0;
111125;0;1;0;0;
111968;1;0;0;0;
112859;0;0;0;1;
113672;0;0;1;0;
114578;0;1;0;0;
115437;1;0;0;0;
116281;0;0;0;1;
117047;0;0;1;0;
117562;0;0;0;1;
118062;0;0;1;0;
118515;0;0;0;1;
118906;1;0;0;0;
119390;0;1;0;0;
119875;0;0;1;0;
120578;0;1;0;0;
121156;1;0;0;0;
121547;0;0;0;1;
121953;0;0;1;0;
122390;0;1;0;0;
122859;1;0;0;0;
123281;0;0;0;1;
123687;0;0;1;0;
124062;0;1;0;0;
