2407;0;0;1;0;
4235;1;0;0;0;
6094;0;0;0;1;
7032;0;1;0;0;
7860;1;0;0;0;
8344;0;0;1;0;
9719;0;0;0;1;
10672;0;1;0;0;
11563;1;0;0;0;
12516;0;0;0;1;
13485;0;1;0;0;
14344;0;0;1;0;
15250;1;0;0;0;
15360;0;0;1;0;
15766;0;1;0;0;
16141;0;0;1;0;
18891;0;0;0;1;
19000;0;0;1;0;
19313;1;0;0;0;
19813;0;1;0;0;
22641;0;0;0;1;
22766;0;0;1;0;
23141;0;0;0;1;
23547;1;0;0;0;
26329;1;0;0;0;
26547;0;0;1;0;
26735;1;0;0;0;
27110;0;0;0;1;
29813;0;0;0;1;
29922;0;0;1;0;
30282;1;0;0;0;
31438;0;0;1;0;
31688;1;0;0;0;
31922;0;1;0;0;
32141;0;0;1;0;
32375;0;0;0;1;
32610;1;0;0;0;
33063;0;0;1;0;
33266;0;1;0;0;
33454;0;0;0;1;
33625;1;0;0;0;
34016;0;0;1;0;
34235;0;1;0;0;
34422;0;0;0;1;
34610;0;0;1;0;
34829;0;0;0;1;
35047;0;0;1;0;
35235;1;0;0;0;
35469;0;1;0;0;
35688;0;0;1;0;
37204;0;1;0;0;
37344;1;0;0;0;
37516;0;0;1;0;
38860;0;0;0;1;
39032;0;0;1;0;
39204;1;0;0;0;
39422;0;1;0;0;
39641;0;0;1;0;
39860;0;1;0;0;
40016;0;0;0;1;
40454;0;0;1;0;
40672;1;0;0;0;
40860;0;1;0;0;
41032;0;0;1;0;
41297;0;1;0;0;
41469;0;0;0;1;
41657;0;0;1;0;
41813;0;0;0;1;
42016;0;0;1;0;
42235;0;1;0;0;
42438;1;0;0;0;
42672;0;0;1;0;
42891;0;1;0;0;
44610;0;0;0;1;
44844;0;1;0;0;
45000;0;0;1;0;
45235;1;0;0;0;
46188;0;1;0;0;
46391;0;0;1;0;
46532;0;0;0;1;
46766;0;1;0;0;
47063;1;0;0;0;
47329;0;0;1;0;
47532;0;1;0;0;
47907;0;0;0;1;
48094;0;0;1;0;
48297;0;0;0;1;
48469;0;0;1;0;
48750;1;0;0;0;
48985;0;1;0;0;
49172;0;0;1;0;
49391;0;1;0;0;
49563;0;0;0;1;
49766;0;0;1;0;
49985;0;0;0;1;
50188;0;0;1;0;
50422;0;1;0;0;
51844;1;0;0;0;
52047;0;0;1;0;
52266;0;1;0;0;
52454;0;0;1;0;
53516;1;0;0;0;
53704;0;0;1;0;
53922;0;1;0;0;
54110;0;0;1;0;
54469;0;0;0;1;
54657;0;0;1;0;
54813;0;0;0;1;
55266;0;1;0;0;
55454;1;0;0;0;
55672;0;0;1;0;
55860;0;1;0;0;
56157;0;0;1;0;
56360;0;1;0;0;
56594;0;0;0;1;
56797;0;0;1;0;
57094;0;1;0;0;
57329;0;0;1;0;
57547;0;1;0;0;
57704;1;0;0;0;
59579;0;0;0;1;
59985;0;0;1;0;
60438;1;0;0;0;
60922;0;1;0;0;
61375;0;0;1;0;
61860;0;1;0;0;
62329;1;0;0;0;
62782;0;0;0;1;
63235;0;0;1;0;
63735;0;1;0;0;
64188;1;0;0;0;
64610;0;0;1;0;
65079;0;1;0;0;
65547;0;1;0;0;
66016;0;0;1;0;
66547;0;0;0;1;
66875;1;0;0;0;
67391;0;0;1;0;
67860;0;1;0;0;
68282;0;0;0;1;
68704;1;0;0;0;
69204;0;0;1;0;
69657;1;0;0;0;
70079;0;0;1;0;
70610;0;0;0;1;
71032;0;1;0;0;
71516;1;0;0;0;
71938;0;0;1;0;
72454;0;0;0;1;
72891;0;1;0;0;
73391;1;0;0;0;
73844;0;0;0;1;
74047;1;0;0;0;
74750;0;0;0;1;
75235;0;0;1;0;
75688;0;1;0;0;
76157;1;0;0;0;
76594;0;0;1;0;
77079;1;0;0;0;
77547;0;1;0;0;
77954;0;0;1;0;
78500;0;0;0;1;
78938;1;0;0;0;
79344;0;0;1;0;
79875;0;1;0;0;
80344;0;1;0;0;
80797;1;0;0;0;
81219;0;0;0;1;
81719;0;0;1;0;
82172;0;1;0;0;
82657;1;0;0;0;
83094;0;1;0;0;
83516;0;0;0;1;
84032;0;0;1;0;
84500;0;1;0;0;
84954;1;0;0;0;
85391;0;0;0;1;
85922;1;0;0;0;
86329;0;0;1;0;
86782;0;1;0;0;
87266;0;0;0;1;
87766;1;0;0;0;
88250;0;0;1;0;
88672;1;0;0;0;
88860;0;0;0;1;
89000;1;0;0;0;
89141;0;0;0;1;
89485;0;0;0;1;
89625;0;1;0;0;
89875;0;1;0;0;
90329;0;1;0;0;
90500;1;0;0;0;
90719;0;0;0;1;
90891;1;0;0;0;
91032;0;0;0;1;
91329;0;0;1;0;
91532;0;1;0;0;
91735;0;0;1;0;
91907;0;1;0;0;
92079;0;0;1;0;
92282;1;0;0;0;
92469;0;0;0;1;
92657;0;0;1;0;
92860;0;1;0;0;
93032;0;0;1;0;
93235;1;0;0;0;
93422;0;0;0;1;
93610;0;0;1;0;
93813;0;1;0;0;
94016;0;1;0;0;
94219;0;1;0;0;
94391;0;0;1;0;
94579;1;0;0;0;
96063;0;0;0;1;
96282;0;1;0;0;
96469;0;0;1;0;
96829;1;0;0;0;
97016;0;0;0;1;
97172;1;0;0;0;
97860;0;0;1;0;
98079;0;1;0;0;
98282;0;0;1;0;
98438;0;1;0;0;
98813;1;0;0;0;
98954;0;0;0;1;
99125;1;0;0;0;
99219;0;0;0;1;
99610;0;0;1;0;
99844;0;1;0;0;
100063;1;0;0;0;
100250;0;0;0;1;
100438;0;0;1;0;
100688;0;1;0;0;
100922;1;0;0;0;
101110;0;0;1;0;
101313;0;1;0;0;
101532;0;1;0;0;
101719;0;1;0;0;
101907;0;1;0;0;
102094;1;0;0;0;
103563;0;0;0;1;
103750;1;0;0;0;
103922;0;0;1;0;
104125;0;1;0;0;
105282;1;0;0;0;
105500;0;1;0;0;
105672;0;0;1;0;
105829;0;0;0;1;
106079;1;0;0;0;
106266;0;0;0;1;
106422;0;1;0;0;
106938;0;0;1;0;
107157;0;1;0;0;
107329;1;0;0;0;
107547;0;0;0;1;
107813;0;0;1;0;
108032;0;1;0;0;
108235;1;0;0;0;
108469;0;0;1;0;
108688;0;1;0;0;
108891;0;0;0;1;
109079;0;0;1;0;
109297;0;1;0;0;
110938;1;0;0;0;
111125;0;1;0;0;
111391;0;0;1;0;
111594;0;1;0;0;
112610;1;0;0;0;
112844;0;0;0;1;
113063;1;0;0;0;
113235;0;0;0;1;
113485;0;1;0;0;
113672;0;0;1;0;
113844;0;1;0;0;
114016;0;1;0;0;
114219;1;0;0;0;
114454;0;0;1;0;
114672;0;1;0;0;
114860;0;0;0;1;
115032;1;0;0;0;
115250;0;0;1;0;
115485;0;1;0;0;
115672;0;0;0;1;
115844;0;0;1;0;
116063;0;1;0;0;
116266;0;1;0;0;
116516;1;0;0;0;
116750;0;0;1;0;
118282;0;0;0;1;
118625;0;0;1;0;
119094;0;1;0;0;
119516;1;0;0;0;
119969;0;0;1;0;
120422;0;0;0;1;
120922;0;1;0;0;
121375;1;0;0;0;
121844;0;0;0;1;
122297;1;0;0;0;
122735;0;1;0;0;
123188;0;0;1;0;
123610;0;0;0;1;
123797;0;1;0;0;
124000;1;0;0;0;
124219;0;0;1;0;
125563;0;1;0;0;
125797;0;0;1;0;
125985;1;0;0;0;
126172;0;1;0;0;
127407;0;0;0;1;
127563;0;0;1;0;
127750;0;1;0;0;
127922;1;0;0;0;
128141;0;0;1;0;
128360;0;1;0;0;
128563;0;0;0;1;
128766;0;0;1;0;
129141;0;0;0;1;
129329;0;0;1;0;
129547;0;0;0;1;
129750;0;1;0;0;
129985;1;0;0;0;
130204;0;0;1;0;
130422;0;1;0;0;
130594;0;0;0;1;
130782;0;0;1;0;
130969;0;1;0;0;
131204;1;0;0;0;
131438;0;0;1;0;
131657;0;1;0;0;
132938;0;0;0;1;
133672;1;0;0;0;
134297;0;0;0;1;
134454;1;0;0;0;
134657;0;0;0;1;
134829;1;0;0;0;
135766;0;0;1;0;
136016;0;1;0;0;
136204;0;0;1;0;
136407;0;1;0;0;
136594;0;0;1;0;
136782;0;1;0;0;
137750;1;0;0;0;
138250;0;0;0;1;
138688;1;0;0;0;
139485;0;0;0;1;
140344;1;0;0;0;
141797;0;1;0;0;
142000;0;0;1;0;
142250;0;1;0;0;
143391;1;0;0;0;
143594;0;0;1;0;
143766;1;0;0;0;
143969;0;0;1;0;
144204;1;0;0;0;
145344;0;0;0;1;
145532;0;0;1;0;
145766;0;0;0;1;
146063;0;0;1;0;
147219;0;1;0;0;
147735;1;0;0;0;
149141;0;0;0;1;
149344;1;0;0;0;
149547;0;0;0;1;
150579;0;0;1;0;
150844;0;1;0;0;
151032;1;0;0;0;
151250;0;0;1;0;
151485;0;1;0;0;
152563;0;0;0;1;
152797;0;0;1;0;
153032;0;0;0;1;
153235;0;0;1;0;
153500;1;0;0;0;
153766;0;1;0;0;
154313;0;1;0;0;
154579;0;1;0;0;
154813;0;1;0;0;
155125;0;1;0;0;
155516;0;1;0;0;
155782;0;1;0;0;
156125;0;1;0;0;
156407;0;1;0;0;
156641;0;1;0;0;
156813;0;1;0;0;
157016;0;1;0;0;
157204;0;1;0;0;
157610;1;0;0;0;
157844;0;0;1;0;
158125;0;0;0;1;
158344;0;1;0;0;
158516;1;0;0;0;
158704;0;0;0;1;
158891;1;0;0;0;
159985;0;0;1;0;
160235;0;0;0;1;
160469;0;1;0;0;
160547;1;0;0;0;
161032;1;0;0;0;
161672;0;1;0;0;
161875;0;1;0;0;
162032;0;1;0;0;
162188;0;1;0;0;
162344;0;1;0;0;
162500;0;1;0;0;
162657;0;1;0;0;
162813;0;1;0;0;
162938;1;0;0;0;
163188;0;0;1;0;
163375;0;0;0;1;
163532;0;1;0;0;
163704;1;0;0;0;
163875;0;0;1;0;
164172;0;1;0;0;
164344;0;0;0;1;
164500;1;0;0;0;
164688;0;0;0;1;
164938;0;0;0;1;
165188;0;0;1;0;
165407;0;1;0;0;
165579;1;0;0;0;
165766;0;0;1;0;
166016;0;1;0;0;
166188;0;0;0;1;
166344;0;0;1;0;
166563;0;1;0;0;
166750;0;1;0;0;
166922;0;1;0;0;
167094;1;0;0;0;
167282;0;0;1;0;
167454;1;0;0;0;
167641;0;0;1;0;
167829;1;0;0;0;
167985;0;0;1;0;
168172;0;0;0;1;
168344;0;0;1;0;
168469;0;0;0;1;
169563;0;1;0;0;
169797;1;0;0;0;
170000;0;0;1;0;
170235;0;1;0;0;
170454;0;0;0;1;
170657;0;0;1;0;
170938;0;1;0;0;
171188;1;0;0;0;
171344;0;0;1;0;
171735;0;1;0;0;
171875;0;0;0;1;
172063;0;0;1;0;
172219;0;0;0;1;
172594;1;0;0;0;
172829;0;0;1;0;
173047;0;1;0;0;
173235;0;0;1;0;
173485;0;0;0;1;
173657;0;0;1;0;
173829;0;0;0;1;
174032;0;0;1;0;
174125;0;0;0;1;
174282;0;0;1;0;
174407;0;0;0;1;
174704;0;1;0;0;
174891;1;0;0;0;
175079;0;0;1;0;
175282;0;1;0;0;
175485;0;0;1;0;
175688;0;1;0;0;
175875;0;0;1;0;
177344;0;0;0;1;
177750;1;0;0;0;
178219;0;0;1;0;
178657;0;1;0;0;
181391;0;1;0;0;
181922;1;0;0;0;
182375;0;0;1;0;
185125;0;1;0;0;
185454;0;0;1;0;
185985;1;0;0;0;
188610;0;0;0;1;
188860;0;0;1;0;
189047;0;0;0;1;
189375;0;0;1;0;
192266;0;1;0;0;
192500;1;0;0;0;
192735;0;0;1;0;
192954;0;1;0;0;
193907;0;0;0;1;
194172;0;0;1;0;
194375;0;1;0;0;
194516;1;0;0;0;
194735;0;0;1;0;
194922;0;1;0;0;
195125;0;0;1;0;
195313;0;0;0;1;
195610;1;0;0;0;
195813;0;0;1;0;
196032;0;1;0;0;
196219;0;0;1;0;
196454;0;0;0;1;
196672;0;0;1;0;
196907;0;0;0;1;
197110;0;0;1;0;
197297;0;0;0;1;
197438;0;1;0;0;
197704;1;0;0;0;
197969;0;0;1;0;
199594;0;1;0;0;
199750;1;0;0;0;
199954;0;0;1;0;
200157;0;1;0;0;
201344;0;0;0;1;
201579;0;0;1;0;
201750;0;0;0;1;
201985;0;0;0;1;
202063;0;0;1;0;
202313;0;1;0;0;
202563;1;0;0;0;
202860;0;0;1;0;
203063;0;1;0;0;
203282;0;0;1;0;
203438;0;1;0;0;
203641;0;1;0;0;
203844;0;0;1;0;
204094;0;1;0;0;
204250;0;0;0;1;
204422;1;0;0;0;
204594;0;0;1;0;
204829;0;1;0;0;
204985;0;1;0;0;
205297;1;0;0;0;
206860;0;0;0;1;
207250;0;1;0;0;
207672;1;0;0;0;
208157;0;1;0;0;
208610;1;0;0;0;
209063;0;1;0;0;
209375;0;0;1;0;
209594;0;0;0;1;
209766;0;1;0;0;
209985;1;0;0;0;
210360;0;0;1;0;
210563;0;1;0;0;
210750;0;0;0;1;
210922;0;0;1;0;
211282;1;0;0;0;
211454;0;1;0;0;
211688;0;0;1;0;
211875;0;1;0;0;
212063;0;0;1;0;
212266;0;1;0;0;
212422;1;0;0;0;
212625;0;0;1;0;
212891;1;0;0;0;
214282;0;0;0;1;
214438;0;0;1;0;
214688;0;1;0;0;
214922;0;0;1;0;
215500;0;0;0;1;
215641;1;0;0;0;
215907;0;0;1;0;
216344;0;1;0;0;
216579;0;0;0;1;
216719;0;0;1;0;
216922;0;0;0;1;
217047;0;0;1;0;
217360;0;1;0;0;
217625;1;0;0;0;
217813;0;0;1;0;
218032;0;1;0;0;
218250;0;0;1;0;
218579;0;0;0;1;
218782;0;0;1;0;
218922;0;0;0;1;
219047;0;0;1;0;
219204;0;0;0;1;
219438;0;1;0;0;
219625;1;0;0;0;
219829;0;0;1;0;
220079;0;0;1;0;
220219;0;0;1;0;
220641;0;1;0;0;
220860;1;0;0;0;
221032;0;0;1;0;
221172;0;0;0;1;
221375;0;0;1;0;
221547;0;0;1;0;
222047;0;0;0;1;
222250;1;0;0;0;
222422;0;1;0;0;
222610;0;0;1;0;
222875;0;0;0;1;
223063;0;1;0;0;
223297;1;0;0;0;
224344;0;1;0;0;
224532;0;1;0;0;
224672;0;1;0;0;
